시점,범죄발생장소별(1),죄종별(1),죄종별(2),데이터
2013,백화점,강력범죄,방화,3
2013,백화점,폭력범죄,상해,51
2013,백화점,폭력범죄,폭행,83
2013,백화점,폭력범죄,협박,12
2013,백화점,폭력범죄,폭력행위등,19
2013,백화점,폭력범죄,공갈,3
2013,백화점,폭력범죄,손괴,16
2013,백화점,지능범죄,소계,348
2013,백화점,지능범죄,통화,3
2013,백화점,지능범죄,문서·인장,9
2013,백화점,지능범죄,사기,168
2013,백화점,지능범죄,횡령,159
2013,백화점,지능범죄,배임,9
2013,백화점,풍속범죄,성풍속범죄,26
2013,백화점,풍속범죄,도박범죄,1
2013,슈퍼마켓,계,소계,10951
2013,슈퍼마켓,강력범죄,살인미수등,3
2013,슈퍼마켓,강력범죄,강도,41
2013,슈퍼마켓,강력범죄,강간,1
2013,슈퍼마켓,강력범죄,유사강간,1
2013,슈퍼마켓,강력범죄,강제추행,87
2013,슈퍼마켓,강력범죄,기타 강간·강제추행등,1
2013,슈퍼마켓,강력범죄,방화,8
2013,슈퍼마켓,폭력범죄,상해,227
2013,슈퍼마켓,폭력범죄,폭행,579
2013,슈퍼마켓,폭력범죄,체포·감금,3
2013,슈퍼마켓,폭력범죄,협박,16
2013,슈퍼마켓,폭력범죄,폭력행위등,146
2013,슈퍼마켓,폭력범죄,공갈,13
2013,슈퍼마켓,폭력범죄,손괴,177
2013,슈퍼마켓,지능범죄,소계,887
2013,슈퍼마켓,지능범죄,직권남용,1
2013,슈퍼마켓,지능범죄,통화,96
2013,슈퍼마켓,지능범죄,문서·인장,48
2013,슈퍼마켓,지능범죄,유가증권인지,5
2013,슈퍼마켓,지능범죄,사기,471
2013,슈퍼마켓,지능범죄,횡령,263
2013,슈퍼마켓,지능범죄,배임,3
2013,슈퍼마켓,풍속범죄,성풍속범죄,59
2013,슈퍼마켓,풍속범죄,도박범죄,20
2013,편의점,계,소계,12259
2013,편의점,강력범죄,살인기수,1
2013,편의점,강력범죄,살인미수등,1
2013,편의점,강력범죄,강도,246
2013,편의점,강력범죄,강간,8
2013,편의점,강력범죄,강제추행,183
2013,편의점,강력범죄,기타 강간·강제추행등,5
2013,편의점,강력범죄,방화,4
2013,편의점,폭력범죄,상해,351
2013,편의점,폭력범죄,폭행,1212
2013,편의점,폭력범죄,체포·감금,3
2013,편의점,폭력범죄,협박,36
2013,편의점,폭력범죄,약취·유인,1
2013,편의점,폭력범죄,폭력행위등,243
2013,편의점,폭력범죄,공갈,53
2013,편의점,폭력범죄,손괴,273
2013,편의점,지능범죄,소계,1957
2013,편의점,지능범죄,직무유기,1
2013,편의점,지능범죄,직권남용,2
2013,편의점,지능범죄,통화,98
2013,편의점,지능범죄,문서·인장,196
2013,편의점,지능범죄,유가증권인지,14
2013,편의점,지능범죄,사기,1194
2013,편의점,지능범죄,횡령,452
2013,편의점,풍속범죄,성풍속범죄,67
2013,편의점,풍속범죄,도박범죄,4
2013,대형할인매장,계,소계,3551
2013,대형할인매장,강력범죄,강도,4
2013,대형할인매장,강력범죄,강제추행,14
2013,대형할인매장,강력범죄,방화,1
2013,대형할인매장,폭력범죄,상해,37
2013,대형할인매장,폭력범죄,폭행,104
2013,대형할인매장,폭력범죄,체포·감금,2
2013,대형할인매장,폭력범죄,협박,5
2013,대형할인매장,폭력범죄,폭력행위등,12
2013,대형할인매장,폭력범죄,공갈,3
2013,대형할인매장,폭력범죄,손괴,21
2013,대형할인매장,지능범죄,소계,183
2013,대형할인매장,지능범죄,통화,7
2013,대형할인매장,지능범죄,문서·인장,12
2013,대형할인매장,지능범죄,사기,75
2013,대형할인매장,지능범죄,횡령,88
2013,대형할인매장,지능범죄,배임,1
2013,대형할인매장,풍속범죄,성풍속범죄,18
2013,상점,계,소계,42924
2013,상점,강력범죄,살인기수,1
2013,상점,강력범죄,살인미수등,11
2013,상점,강력범죄,강도,69
2013,상점,강력범죄,강간,39
2013,상점,강력범죄,유사강간,1
2013,상점,강력범죄,강제추행,264
2013,상점,강력범죄,기타 강간·강제추행등,9
2013,상점,강력범죄,방화,40
2013,상점,폭력범죄,상해,791
2013,상점,폭력범죄,폭행,1685
2013,상점,폭력범죄,체포·감금,17
2013,상점,폭력범죄,협박,83
2013,상점,폭력범죄,약취·유인,1
2013,상점,폭력범죄,폭력행위등,461
2013,상점,폭력범죄,공갈,59
2013,상점,폭력범죄,손괴,1321
2013,상점,지능범죄,소계,10948
2013,상점,지능범죄,직무유기,1
2013,상점,지능범죄,직권남용,1
2013,상점,지능범죄,증수뢰,1
2013,상점,지능범죄,통화,163
2013,상점,지능범죄,문서·인장,513
2013,상점,지능범죄,유가증권인지,13
2013,상점,지능범죄,사기,8038
2013,상점,지능범죄,횡령,2139
2013,상점,지능범죄,배임,79
2013,상점,풍속범죄,성풍속범죄,235
2013,상점,풍속범죄,도박범죄,270
2013,"시장,노점",계,소계,16447
2013,"시장,노점",강력범죄,살인기수,1
2013,"시장,노점",강력범죄,살인미수등,1
2013,"시장,노점",강력범죄,강도,19
2013,"시장,노점",강력범죄,강간,16
2013,"시장,노점",강력범죄,강제추행,137
2013,"시장,노점",강력범죄,기타 강간·강제추행등,3
2013,"시장,노점",강력범죄,방화,51
2013,"시장,노점",폭력범죄,상해,631
2013,"시장,노점",폭력범죄,폭행,1256
2013,"시장,노점",폭력범죄,체포·감금,7
2013,"시장,노점",폭력범죄,협박,40
2013,"시장,노점",폭력범죄,폭력행위등,424
2013,"시장,노점",폭력범죄,공갈,50
2013,"시장,노점",폭력범죄,손괴,796
2013,"시장,노점",지능범죄,소계,2653
2013,"시장,노점",지능범죄,직무유기,7
2013,"시장,노점",지능범죄,직권남용,5
2013,"시장,노점",지능범죄,통화,83
2013,"시장,노점",지능범죄,문서·인장,137
2013,"시장,노점",지능범죄,유가증권인지,8
2013,"시장,노점",지능범죄,사기,2022
2013,"시장,노점",지능범죄,횡령,358
2013,"시장,노점",지능범죄,배임,33
2013,"시장,노점",풍속범죄,성풍속범죄,83
2013,"시장,노점",풍속범죄,도박범죄,160
2013,"숙박업소, 목욕탕",계,소계,31710
2013,"숙박업소, 목욕탕",강력범죄,살인기수,15
2013,"숙박업소, 목욕탕",강력범죄,살인미수등,18
2013,"숙박업소, 목욕탕",강력범죄,강도,101
2013,"숙박업소, 목욕탕",강력범죄,강간,1869
2013,"숙박업소, 목욕탕",강력범죄,유사강간,20
2013,"숙박업소, 목욕탕",강력범죄,강제추행,1204
2013,"숙박업소, 목욕탕",강력범죄,기타 강간·강제추행등,299
2013,"숙박업소, 목욕탕",강력범죄,방화,54
2013,"숙박업소, 목욕탕",폭력범죄,상해,1048
2013,"숙박업소, 목욕탕",폭력범죄,폭행,2141
2013,"숙박업소, 목욕탕",폭력범죄,체포·감금,62
2013,"숙박업소, 목욕탕",폭력범죄,협박,66
2013,"숙박업소, 목욕탕",폭력범죄,약취·유인,14
2013,"숙박업소, 목욕탕",폭력범죄,폭력행위등,616
2013,"숙박업소, 목욕탕",폭력범죄,공갈,98
2013,"숙박업소, 목욕탕",폭력범죄,손괴,1220
2013,"숙박업소, 목욕탕",지능범죄,소계,1826
2013,"숙박업소, 목욕탕",지능범죄,직무유기,1
2013,"숙박업소, 목욕탕",지능범죄,통화,14
2013,"숙박업소, 목욕탕",지능범죄,문서·인장,58
2013,"숙박업소, 목욕탕",지능범죄,유가증권인지,4
2013,"숙박업소, 목욕탕",지능범죄,사기,1548
2013,"숙박업소, 목욕탕",지능범죄,횡령,186
2013,"숙박업소, 목욕탕",지능범죄,배임,15
2013,"숙박업소, 목욕탕",풍속범죄,성풍속범죄,1152
2013,"숙박업소, 목욕탕",풍속범죄,도박범죄,144
2013,유흥접객업소,계,소계,123372
2013,유흥접객업소,강력범죄,살인기수,9
2013,유흥접객업소,강력범죄,살인미수등,64
2013,유흥접객업소,강력범죄,강도,142
2013,유흥접객업소,강력범죄,강간,314
2013,유흥접객업소,강력범죄,유사강간,9
2013,유흥접객업소,강력범죄,강제추행,1774
2013,유흥접객업소,강력범죄,기타 강간·강제추행등,56
2013,유흥접객업소,강력범죄,방화,84
2013,유흥접객업소,폭력범죄,상해,8101
2013,유흥접객업소,폭력범죄,폭행,16526
2013,유흥접객업소,폭력범죄,체포·감금,47
2013,유흥접객업소,폭력범죄,협박,300
2013,유흥접객업소,폭력범죄,약취·유인,2
2013,유흥접객업소,폭력범죄,폭력행위등,7390
2013,유흥접객업소,폭력범죄,공갈,395
2013,유흥접객업소,폭력범죄,손괴,3920
2013,유흥접객업소,지능범죄,소계,24724
2013,유흥접객업소,지능범죄,직무유기,3
2013,유흥접객업소,지능범죄,직권남용,9
2013,유흥접객업소,지능범죄,증수뢰,25
2013,유흥접객업소,지능범죄,통화,57
2013,유흥접객업소,지능범죄,문서·인장,328
2013,유흥접객업소,지능범죄,유가증권인지,15
2013,유흥접객업소,지능범죄,사기,22885
2013,유흥접객업소,지능범죄,횡령,1296
2013,유흥접객업소,지능범죄,배임,106
2013,유흥접객업소,풍속범죄,성풍속범죄,728
2013,유흥접객업소,풍속범죄,도박범죄,1366
2013,사무실,계,소계,142511
2013,사무실,강력범죄,살인기수,11
2013,사무실,강력범죄,살인미수등,22
2013,사무실,강력범죄,강도,50
2013,사무실,강력범죄,강간,79
2013,사무실,강력범죄,유사강간,4
2013,사무실,강력범죄,강제추행,370
2013,사무실,강력범죄,기타 강간·강제추행등,16
2013,사무실,강력범죄,방화,49
2013,사무실,폭력범죄,상해,2312
2013,사무실,폭력범죄,폭행,3456
2013,사무실,폭력범죄,체포·감금,59
2013,사무실,폭력범죄,협박,424
2013,사무실,폭력범죄,약취·유인,5
2013,사무실,폭력범죄,폭력행위등,1088
2013,사무실,폭력범죄,공갈,266
2013,사무실,폭력범죄,손괴,1112
2013,사무실,지능범죄,소계,77836
2013,사무실,지능범죄,직무유기,320
2013,사무실,지능범죄,직권남용,153
2013,사무실,지능범죄,증수뢰,124
2013,사무실,지능범죄,통화,174
2013,사무실,지능범죄,문서·인장,7726
2013,사무실,지능범죄,유가증권인지,170
2013,사무실,지능범죄,사기,58554
2013,사무실,지능범죄,횡령,8523
2013,사무실,지능범죄,배임,2092
2013,사무실,풍속범죄,성풍속범죄,2294
2013,사무실,풍속범죄,도박범죄,1973
2013,공장,계,소계,13991
2013,공장,강력범죄,살인기수,4
2013,공장,강력범죄,살인미수등,3
2013,공장,강력범죄,강도,1
2013,공장,강력범죄,강간,5
2013,공장,강력범죄,강제추행,52
2013,공장,강력범죄,기타 강간·강제추행등,2
2013,공장,강력범죄,방화,31
2013,공장,폭력범죄,상해,576
2013,공장,폭력범죄,폭행,535
2013,공장,폭력범죄,체포·감금,5
2013,공장,폭력범죄,협박,31
2013,공장,폭력범죄,약취·유인,1
2013,공장,폭력범죄,폭력행위등,253
2013,공장,폭력범죄,공갈,11
2013,공장,폭력범죄,손괴,185
2013,공장,지능범죄,소계,3355
2013,공장,지능범죄,직무유기,4
2013,공장,지능범죄,직권남용,2
2013,공장,지능범죄,문서·인장,53
2013,공장,지능범죄,유가증권인지,1
2013,공장,지능범죄,사기,2481
2013,공장,지능범죄,횡령,506
2013,공장,지능범죄,배임,308
2013,공장,풍속범죄,성풍속범죄,11
2013,공장,풍속범죄,도박범죄,34
2013,"공사장,광산",계,소계,10967
2013,"공사장,광산",강력범죄,살인미수등,2
2013,"공사장,광산",강력범죄,강도,2
2013,"공사장,광산",강력범죄,강간,4
2013,"공사장,광산",강력범죄,강제추행,9
2013,"공사장,광산",강력범죄,방화,9
2013,"공사장,광산",폭력범죄,상해,353
2013,"공사장,광산",폭력범죄,폭행,401
2013,"공사장,광산",폭력범죄,체포·감금,1
2013,"공사장,광산",폭력범죄,협박,20
2013,"공사장,광산",폭력범죄,폭력행위등,209
2013,"공사장,광산",폭력범죄,공갈,23
2013,"공사장,광산",폭력범죄,손괴,218
2013,"공사장,광산",지능범죄,소계,2590
2013,"공사장,광산",지능범죄,직무유기,2
2013,"공사장,광산",지능범죄,증수뢰,5
2013,"공사장,광산",지능범죄,문서·인장,34
2013,"공사장,광산",지능범죄,유가증권인지,2
2013,"공사장,광산",지능범죄,사기,2139
2013,"공사장,광산",지능범죄,횡령,363
2013,"공사장,광산",지능범죄,배임,45
2013,"공사장,광산",풍속범죄,도박범죄,1
2013,창고,계,소계,4258
2013,창고,강력범죄,강도,3
2013,창고,강력범죄,강간,5
2013,창고,강력범죄,유사강간,2
2013,창고,강력범죄,강제추행,10
2013,창고,강력범죄,방화,23
2013,창고,폭력범죄,상해,44
2013,창고,폭력범죄,폭행,45
2013,창고,폭력범죄,체포·감금,3
2013,창고,폭력범죄,협박,2
2013,창고,폭력범죄,폭력행위등,20
2013,창고,폭력범죄,손괴,79
2013,창고,지능범죄,소계,499
2013,창고,지능범죄,문서·인장,1
2013,창고,지능범죄,사기,369
2013,창고,지능범죄,횡령,120
2013,창고,지능범죄,배임,9
2013,창고,풍속범죄,성풍속범죄,2
2013,창고,풍속범죄,도박범죄,41
2013,"역,대합실",계,소계,11361
2013,"역,대합실",강력범죄,살인기수,2
2013,"역,대합실",강력범죄,살인미수등,2
2013,"역,대합실",강력범죄,강도,3
2013,"역,대합실",강력범죄,강간,2
2013,"역,대합실",강력범죄,강제추행,315
2013,"역,대합실",강력범죄,기타 강간·강제추행등,3
2013,"역,대합실",강력범죄,방화,7
2013,"역,대합실",폭력범죄,상해,228
2013,"역,대합실",폭력범죄,폭행,941
2013,"역,대합실",폭력범죄,체포·감금,1
2013,"역,대합실",폭력범죄,협박,10
2013,"역,대합실",폭력범죄,약취·유인,7
2013,"역,대합실",폭력범죄,폭력행위등,106
2013,"역,대합실",폭력범죄,공갈,21
2013,"역,대합실",폭력범죄,손괴,157
2013,"역,대합실",지능범죄,소계,965
2013,"역,대합실",지능범죄,증수뢰,1
2013,"역,대합실",지능범죄,통화,13
2013,"역,대합실",지능범죄,문서·인장,19
2013,"역,대합실",지능범죄,사기,456
2013,"역,대합실",지능범죄,횡령,475
2013,"역,대합실",지능범죄,배임,1
2013,"역,대합실",풍속범죄,성풍속범죄,849
2013,"역,대합실",풍속범죄,도박범죄,5
2013,지하철,계,소계,2723
2013,지하철,강력범죄,강제추행,613
2013,지하철,강력범죄,방화,1
2013,지하철,폭력범죄,상해,59
2013,지하철,폭력범죄,폭행,320
2013,지하철,폭력범죄,협박,5
2013,지하철,폭력범죄,폭력행위등,23
2013,지하철,폭력범죄,공갈,4
2013,지하철,폭력범죄,손괴,25
2013,지하철,지능범죄,소계,287
2013,지하철,지능범죄,문서·인장,3
2013,지하철,지능범죄,사기,35
2013,지하철,지능범죄,횡령,249
2013,지하철,풍속범죄,성풍속범죄,441
2013,기타교통수단내,계,소계,26222
2013,기타교통수단내,강력범죄,살인기수,5
2013,기타교통수단내,강력범죄,살인미수등,16
2013,기타교통수단내,강력범죄,강도,44
2013,기타교통수단내,강력범죄,강간,140
2013,기타교통수단내,강력범죄,유사강간,6
2013,기타교통수단내,강력범죄,강제추행,1155
2013,기타교통수단내,강력범죄,기타 강간·강제추행등,40
2013,기타교통수단내,강력범죄,방화,12
2013,기타교통수단내,폭력범죄,상해,2056
2013,기타교통수단내,폭력범죄,폭행,5439
2013,기타교통수단내,폭력범죄,체포·감금,48
2013,기타교통수단내,폭력범죄,협박,64
2013,기타교통수단내,폭력범죄,약취·유인,3
2013,기타교통수단내,폭력범죄,폭력행위등,1830
2013,기타교통수단내,폭력범죄,공갈,29
2013,기타교통수단내,폭력범죄,손괴,751
2013,기타교통수단내,지능범죄,소계,3522
2013,기타교통수단내,지능범죄,직무유기,3
2013,기타교통수단내,지능범죄,직권남용,6
2013,기타교통수단내,지능범죄,증수뢰,1
